source,year,month,region,site,zone,replicate,preservation_method,taxa,individual_count,wm_shell_on_g,wm_g,dm_g,afdm_g,dm_wm,afdm_dm,afdm_wm,mesh_size_um,taxa_clean
OL,2020,Jan,MM,PP,,9,Ethanol,Arthritica,203,NA,0.304,0.185,0.012,0.608552632,0.064864865,0.039473684,500,Arthritica
OL,2020,Jan,MM,PP,,9,Ethanol,Salinator (shell removed),2,0.31,0.141,0.045,0.018,0.319148936,0.4,0.127659574,500,Salinator (shell removed)
OL,2020,Jan,MM,PP,,10,Ethanol,Arthritica,372,NA,0.583,0.346,0.03,0.59348199,0.086705202,0.051457976,500,Arthritica
OL,2020,Jan,MM,PP,,10,Ethanol,Simplisetia,231,NA,0.697,0.176,0.072,0.25251076,0.409090909,0.103299857,500,Simplisetia
OL,2020,Jan,MM,PP,,10,Ethanol,Hydrobiidae,29,NA,0.043,0.028,0.003,0.651162791,0.107142857,0.069767442,500,Hydrobiidae
OL,2020,Jan,MM,PP,,10,Ethanol,Salinator (shell removed),3,0.329,0.161,0.049,0.021,0.304347826,0.428571429,0.130434783,500,Salinator (shell removed)
OL,2020,Jan,MM,PP,,11,Ethanol,Salinator (shell removed),2,0.445,0.219,0.064,0.036,0.292237443,0.5625,0.164383562,500,Salinator (shell removed)
OL,2020,Jan,MM,PP,,11,Ethanol,Arthritica,84,NA,0.109,0.065,0.006,0.596330275,0.092307692,0.055045872,500,Arthritica
OL,2020,Jan,MM,PP,,11,Ethanol,Simplisetia,86,NA,0.305,0.066,0.032,0.216393443,0.484848485,0.104918033,500,Simplisetia
OL,2020,Jan,MM,PP,,12,Ethanol,Arthritica,96,NA,0.174,0.106,0.01,0.609195402,0.094339623,0.057471264,500,Arthritica
OL,2020,Jan,MM,PP,,12,Ethanol,Simplisetia,170,NA,0.463,0.125,0.049,0.269978402,0.392,0.105831533,500,Simplisetia
OL,2020,Jan,MM,PP,,12,Ethanol,Hydrobiidae,4,NA,0.005,0.002,0,0.4,0,0,500,Hydrobiidae
OL,2020,Jan,MM,PP,,13,Ethanol,Arthritica,124,NA,0.198,0.124,0.014,0.626262626,0.112903226,0.070707071,500,Arthritica
OL,2020,Jan,MM,PP,,13,Ethanol,Simplisetia,114,NA,0.46,0.081,0.051,0.176086957,0.62962963,0.110869565,500,Simplisetia
OL,2020,Jan,MM,PP,,13,Ethanol,Hydrobiidae,5,NA,0.007,0.002,0,0.285714286,0,0,500,Hydrobiidae
OL,2020,Jan,MM,PP,,14,Ethanol,Simplisetia,89,NA,0.356,0.074,0.038,0.207865169,0.513513514,0.106741573,500,Simplisetia
OL,2020,Jan,MM,PP,,14,Ethanol,Hydrobiidae,3,NA,0.011,0.007,0,0.636363636,0,0,500,Hydrobiidae
OL,2020,Jan,MM,PP,,14,Ethanol,Arthritica,121,NA,0.221,0.136,0.013,0.615384615,0.095588235,0.058823529,500,Arthritica
OL,2020,Jan,MM,PP,,15,Ethanol,Arthritica,107,NA,0.156,0.091,0.008,0.583333333,0.087912088,0.051282051,500,Arthritica
OL,2020,Jan,MM,PP,,15,Ethanol,Simplisetia,140,NA,0.547,0.126,0.056,0.230347349,0.444444444,0.1023766,500,Simplisetia
OL,2020,Jan,MM,PP,,15,Ethanol,Hydrobiidae,9,NA,0.019,0.011,0.001,0.578947368,0.090909091,0.052631579,500,Hydrobiidae
OL,2020,Jan,MM,PP,,1,Ethanol,Chironomidae,5,NA,0.005,0.004,0,0.8,0,0,500,Chironomidae
OL,2020,Jan,MM,PP,,2,Ethanol,Chironomidae,18,NA,0.007,0.005,0.001,0.714285714,0.2,0.142857143,500,Chironomidae
OL,2020,Jan,MM,PP,,3,Ethanol,Chironomidae,31,NA,0.004,0,0,0,NA,0,500,Chironomidae
OL,2020,Jan,MM,PP,,4,Ethanol,Chironomidae,18,NA,0.003,0.001,0,0.333333333,0,0,500,Chironomidae
OL,2020,Jan,MM,PP,,5,Ethanol,Chironomidae,21,NA,0.006,0.002,0.001,0.333333333,0.5,0.166666667,500,Chironomidae
OL,2020,Jan,MM,PP,,6,Ethanol,Chironomidae,14,NA,0.005,0.001,0,0.2,0,0,500,Chironomidae
OL,2020,Jan,NL,NM,,1,Ethanol,Salinator (shell removed),2,0.376,0.172,0.068,0.026,0.395348837,0.382352941,0.151162791,500,Salinator (shell removed)
OL,2020,Jan,NL,NM,,1,Ethanol,Capitella,552,NA,0.18,0.043,0.016,0.238888889,0.372093023,0.088888889,500,Capitella
OL,2020,Jan,NL,NM,,1,Ethanol,Amphipoda,31,NA,0.002,0.001,0.001,0.5,1,0.5,500,Amphipoda
OL,2020,Jan,NL,NM,,2,Ethanol,Salinator (shell removed),4,0.412,0.146,0.057,0.031,0.390410959,0.543859649,0.212328767,500,Salinator (shell removed)
OL,2020,Jan,NL,NM,,2,Ethanol,Capitella,459,NA,0.163,0.038,0.017,0.233128834,0.447368421,0.104294479,500,Capitella
OL,2020,Jan,NL,NM,,2,Ethanol,Amphipoda,30,NA,0.008,0.002,0.001,0.25,0.5,0.125,500,Amphipoda
OL,2020,Jan,NL,NM,,3,Ethanol,Salinator (shell removed),3,0.327,0.157,0.054,0.028,0.343949045,0.518518519,0.178343949,500,Salinator (shell removed)
OL,2020,Jan,NL,NM,,3,Ethanol,Capitella,616,NA,0.289,0.071,0.023,0.24567474,0.323943662,0.079584775,500,Capitella
OL,2020,Jan,NL,NM,,3,Ethanol,Amphipoda,49,NA,0.029,0.009,0.003,0.310344828,0.333333333,0.103448276,500,Amphipoda
OL,2020,Jan,NL,NM,,3,Ethanol,Arthritica,3,NA,0.01,0.006,0,0.6,0,0,500,Arthritica
OL,2020,Jan,NL,NM,,4,Ethanol,Capitella,550,NA,0.207,0.037,0.019,0.178743961,0.513513514,0.09178744,500,Capitella
OL,2020,Jan,NL,NM,,4,Ethanol,Amphipoda,58,NA,0.031,0.005,0.003,0.161290323,0.6,0.096774194,500,Amphipoda
OL,2020,Jan,NL,NM,,5,Ethanol,Capitella,583,NA,0.239,0.052,0.022,0.217573222,0.423076923,0.092050209,500,Capitella
OL,2020,Jan,NL,NM,,5,Ethanol,Amphipoda,82,NA,0.046,0.01,0.005,0.217391304,0.5,0.108695652,500,Amphipoda
OL,2020,Jan,NL,NM,,5,Ethanol,Arthritica,6,NA,0.015,0.008,0,0.533333333,0,0,500,Arthritica
OL,2020,Jan,NL,NM,,5,Ethanol,Simplisetia,1,NA,0.006,0.001,0.001,0.166666667,1,0.166666667,500,Simplisetia
OL,2020,Jan,NL,NM,,6,Ethanol,Capitella,378,NA,0.145,0.028,0.016,0.193103448,0.571428571,0.110344828,500,Capitella
OL,2020,Jan,NL,NM,,6,Ethanol,Amphipoda,50,NA,0.044,0.009,0.005,0.204545455,0.555555556,0.113636364,500,Amphipoda
OL,2020,Jan,NL,NM,,6,Ethanol,Arthritica,3,NA,0.009,0.005,0,0.555555556,0,0,500,Arthritica
OL,2020,Jan,NL,NM,,6,Ethanol,Salinator (shell removed),3,0.534,0.211,0.09,0.042,0.426540284,0.466666667,0.199052133,500,Salinator (shell removed)
OL,2020,Jan,NL,NM,,7,Ethanol,Capitella,621,NA,0.244,0.047,0.024,0.192622951,0.510638298,0.098360656,500,Capitella
OL,2020,Jan,NL,NM,,7,Ethanol,Amphipoda,46,NA,0.062,0.013,0.006,0.209677419,0.461538462,0.096774194,500,Amphipoda
OL,2020,Jan,NL,NM,,8,Ethanol,Capitella,375,NA,0.109,0.022,0.012,0.201834862,0.545454545,0.110091743,500,Capitella
OL,2020,Jan,NL,NM,,8,Ethanol,Amphipoda,36,NA,0.049,0.009,0.005,0.183673469,0.555555556,0.102040816,500,Amphipoda
OL,2020,Jan,NL,NM,,8,Ethanol,Arthritica,5,NA,0.018,0.01,0.001,0.555555556,0.1,0.055555556,500,Arthritica
OL,2020,Jan,NL,NM,,9,Ethanol,Capitella,654,NA,0.184,0.033,0.019,0.179347826,0.575757576,0.10326087,500,Capitella
OL,2020,Jan,NL,NM,,9,Ethanol,Amphipoda,42,NA,0.03,0.008,0.004,0.266666667,0.5,0.133333333,500,Amphipoda
OL,2020,Jan,NL,NM,,10,Ethanol,Capitella,837,NA,0.291,0.062,0.028,0.213058419,0.451612903,0.096219931,500,Capitella
OL,2020,Jan,NL,NM,,10,Ethanol,Amphipoda,45,NA,0.073,0.013,0.007,0.178082192,0.538461538,0.095890411,500,Amphipoda
OL,2020,Jan,NL,NM,,10,Ethanol,Salinator (shell removed),2,0.198,0.096,0.035,0.013,0.364583333,0.371428571,0.135416667,500,Salinator (shell removed)
OL,2020,Jan,NL,NM,,10,Ethanol,Arthritica,3,NA,0.009,0.005,-0.001,0.555555556,-0.2,-0.111111111,500,Arthritica
OL,2020,Jan,NL,NM,,11,Ethanol,Capitella,403,NA,0.101,0.024,0.01,0.237623762,0.416666667,0.099009901,500,Capitella
OL,2020,Jan,NL,NM,,11,Ethanol,Amphipoda,51,NA,0.048,0.008,0.005,0.166666667,0.625,0.104166667,500,Amphipoda
OL,2020,Jan,NL,NM,,12,Ethanol,Capitella,814,NA,0.402,0.069,0.033,0.171641791,0.47826087,0.082089552,500,Capitella
OL,2020,Jan,NL,NM,,12,Ethanol,Amphipoda,41,NA,0.073,0.019,0.008,0.260273973,0.421052632,0.109589041,500,Amphipoda
OL,2020,Jan,NL,NM,,12,Ethanol,Arthritica,5,NA,0.019,0.012,0.001,0.631578947,0.083333333,0.052631579,500,Arthritica
OL,2020,Jan,NL,NM,,13,Ethanol,Salinator,3,NA,0.004,0.002,0.001,0.5,0.5,0.25,500,Salinator
OL,2020,Jan,NL,NM,,13,Ethanol,Capitella,433,NA,0.095,0.022,0.012,0.231578947,0.545454545,0.126315789,500,Capitella
OL,2020,Jan,NL,NM,,13,Ethanol,Amphipoda,66,NA,0.05,0.007,0.004,0.14,0.571428571,0.08,500,Amphipoda
OL,2020,Jan,NL,NM,,13,Ethanol,Arthritica,6,NA,0.013,0.007,0.001,0.538461538,0.142857143,0.076923077,500,Arthritica
OL,2020,Jan,NL,NM,,14,Ethanol,Capitella,551,NA,0.133,0.03,0.014,0.22556391,0.466666667,0.105263158,500,Capitella
OL,2020,Jan,NL,NM,,14,Ethanol,Amphipoda,123,NA,0.07,0.013,0.006,0.185714286,0.461538462,0.085714286,500,Amphipoda
OL,2020,Jan,NL,NM,,14,Ethanol,Arthritica,7,NA,0.021,0.011,0,0.523809524,0,0,500,Arthritica
OL,2020,Jan,NL,NM,,15,Ethanol,Capitella,573,NA,0.21,0.044,0.024,0.20952381,0.545454545,0.114285714,500,Capitella
OL,2020,Jan,NL,NM,,15,Ethanol,Amphipoda,71,NA,0.022,0.004,0.004,0.181818182,1,0.181818182,500,Amphipoda
OL,2020,Jan,NL,NM,,15,Ethanol,Arthritica,18,NA,0.028,0.015,0.001,0.535714286,0.066666667,0.035714286,500,Arthritica
OL,2020,Jan,NL,NM,,1,Ethanol,Chironomidae,42,NA,0.038,0.009,0.005,0.236842105,0.555555556,0.131578947,500,Chironomidae
OL,2020,Jan,NL,NM,,2,Ethanol,Chironomidae,7,NA,0.007,0.005,0.001,0.714285714,0.2,0.142857143,500,Chironomidae
OL,2020,Jan,NL,NM,,3,Ethanol,Chironomidae,19,NA,0.012,0.003,0.002,0.25,0.666666667,0.166666667,500,Chironomidae
OL,2020,Jan,NL,NM,,4,Ethanol,Chironomidae,23,NA,0.017,0.004,0.001,0.235294118,0.25,0.058823529,500,Chironomidae
OL,2020,Jan,NL,NM,,5,Ethanol,Chironomidae,50,NA,0.022,0.004,0.003,0.181818182,0.75,0.136363636,500,Chironomidae
OL,2020,Jan,NL,NM,,6,Ethanol,Chironomidae,38,NA,0.024,0.004,0.002,0.166666667,0.5,0.083333333,500,Chironomidae
OL,2020,Jan,NL,NM,,7,Ethanol,Chironomidae,40,NA,0.023,0.005,0.004,0.217391304,0.8,0.173913043,500,Chironomidae
OL,2020,Jan,NL,NM,,8,Ethanol,Chironomidae,28,NA,0.017,0.004,0.001,0.235294118,0.25,0.058823529,500,Chironomidae
OL,2020,Jan,NL,NM,,9,Ethanol,Chironomidae,27,NA,0.02,0.008,0.002,0.4,0.25,0.1,500,Chironomidae
OL,2020,Jan,NL,NM,,10,Ethanol,Chironomidae,44,NA,0.026,0.005,0.003,0.192307692,0.6,0.115384615,500,Chironomidae
OL,2020,Jan,NL,NM,,11,Ethanol,Chironomidae,5,NA,0.008,0.002,0,0.25,0,0,500,Chironomidae
OL,2020,Jan,NL,NM,,12,Ethanol,Chironomidae,18,NA,0.011,0.002,0.001,0.181818182,0.5,0.090909091,500,Chironomidae
OL,2020,Jan,NL,NM,,13,Ethanol,Chironomidae,8,NA,0.006,0.002,-0.001,0.333333333,-0.5,-0.166666667,500,Chironomidae
OL,2020,Jan,NL,NM,,2,Ethanol,Spisula,1,0.9,0.079,0.021,0.017,0.265822785,0.80952381,0.215189873,500,Spisula
OL,2020,Jan,NL,NM,,3,Ethanol,Spisula,2,1.564,0.161,0.052,0.02,0.322981366,0.384615385,0.124223602,500,Spisula
OL,2020,Jan,NL,NM,,8,Ethanol,Spisula,1,1.082,0.136,0.031,0.018,0.227941176,0.580645161,0.132352941,500,Spisula
OL,2020,Jan,NL,NM,,9,Ethanol,Spisula,1,0.856,0.095,0.019,0.016,0.2,0.842105263,0.168421053,500,Spisula
OL,2020,Jan,NL,NM,,10,Ethanol,Spisula,1,0.99,0.135,0.026,0.021,0.192592593,0.807692308,0.155555556,500,Spisula
OL,2020,Jan,NL,NM,,11,Ethanol,Spisula,1,1.212,0.138,0.043,0.018,0.311594203,0.418604651,0.130434783,500,Spisula
OL,2020,Jan,NL,NM,,12,Ethanol,Spisula,1,0.907,0.124,0.031,0.021,0.25,0.677419355,0.169354839,500,Spisula
OL,2020,Jan,NL,NM,,13,Ethanol,Spisula,2,1.389,0.155,0.04,0.028,0.258064516,0.7,0.180645161,500,Spisula
OL,2020,Jan,NL,NM,,14,Ethanol,Spisula,1,0.941,0.116,0.03,0.019,0.25862069,0.633333333,0.163793103,500,Spisula
OL,2020,Jan,NL,NM,,15,Ethanol,Spisula,1,0.046,0.008,0.003,0.002,0.375,0.666666667,0.25,500,Spisula
,2020,,,HC,,1,Formalin,Arthritica,88,NA,0.1833,0.1103,0.0157,0.601745772,0.142339075,0.085651937,500,Arthritica
,2020,,,HC,,1,Formalin,Capitella,2,NA,0.001,3e-4,3e-4,0.3,1,0.3,500,Capitella
,2020,,,HC,,1,Formalin,Hydrobiidae,1,NA,0.0076,0.0066,0.0027,0.868421053,0.409090909,0.355263158,500,Hydrobiidae
,2020,,,HC,,1,Formalin,Salinator,4,NA,0.0335,0.017,0.003,0.507462687,0.176470588,0.089552239,500,Salinator
,2020,,,HC,,2,Formalin,Arthritica,63,NA,0.1477,0.082,0.0042,0.555179418,0.051219512,0.028436019,500,Arthritica
,2020,,,HC,,2,Formalin,Hydrobiidae,2,NA,0.018,0.01355,0.0047,0.752777778,0.346863469,0.261111111,500,Hydrobiidae
,2020,,,HC,,2,Formalin,Salinator,2,NA,0.0055,0.0014,2e-4,0.254545455,0.142857143,0.036363636,500,Salinator
,2020,,,HC,,3,Formalin,Arthritica,171,NA,0.3033,0.15505,0.0226,0.511210023,0.145759432,0.074513683,500,Arthritica
,2020,,,HC,,3,Formalin,Hydrobiidae,6,NA,0.0608,0.04355,0.0098,0.716282895,0.225028703,0.161184211,500,Hydrobiidae
,2020,,,HC,,3,Formalin,Paragrapsus,1,NA,0.029,0.0036,0.003,0.12413793100000001,0.833333333,0.103448276,500,Paragrapsus
,2020,,,HC,,3,Formalin,Salinator,7,NA,0.7241,0.3671,0.068,0.506974175,0.185235631,0.093909681,500,Salinator
,2020,,,HC,,3,Formalin,Simplisetia,1,NA,7e-4,3e-4,2e-4,0.428571429,0.666666667,0.285714286,500,Simplisetia
,2020,,,HC,,4,Formalin,Arthritica,106,NA,0.2115,0.13475,0.0246,0.637115839,0.182560297,0.116312057,500,Arthritica
,2020,,,HC,,4,Formalin,Hydrobiidae,5,NA,0.034,0.0236,0.0088,0.694117647,0.372881356,0.258823529,500,Hydrobiidae
,2020,,,HC,,4,Formalin,Salinator,1,NA,0.0167,0.00735,0.0015,0.44011976,0.204081633,0.089820359,500,Salinator
,2020,,,HC,,5,Formalin,Arthritica,119,NA,0.2539,0.12845,0.0196,0.505907838,0.152588556,0.077195746,500,Arthritica
,2020,,,HC,,5,Formalin,Hydrobiidae,2,NA,0.0269,0.021,0.0076,0.780669145,0.361904762,0.282527881,500,Hydrobiidae
,2020,,,HC,,5,Formalin,Phyllodoce,1,NA,0.0193,0.0032,0.0027,0.165803109,0.84375,0.139896373,500,Phyllodoce
,2020,,,HC,,5,Formalin,Salinator,1,NA,0.0134,0.0069,0.0024,0.514925373,0.347826087,0.179104478,500,Salinator
,2020,,,HC,,1,Formalin,Arthritica,3,NA,0.0165,0.0128,0.0037,0.775757576,0.2890625,0.224242424,2000,Arthritica
,2020,,,HC,,1,Formalin,Capitella,1,NA,0.0033,9.5e-4,0.0014,0.287878788,1.473684211,0.424242424,2000,Capitella
,2020,,,HC,,1,Formalin,Hydrobiidae,44,NA,0.3973,0.32795,0.1074,0.825446766,0.327488946,0.270324692,2000,Hydrobiidae
,2020,,,HC,,1,Formalin,Phyllodoce,2,NA,0.0655,0.0108,0.0104,0.164885496,0.962962963,0.158778626,2000,Phyllodoce
,2020,,,HC,,1,Formalin,Salinator,21,NA,2.1905,1.2135,0.2812,0.553983109,0.231726411,0.128372518,2000,Salinator
,2020,,,HC,,2,Formalin,Hydrobiidae,3,NA,0.0431,0.03425,0.0104,0.794663573,0.303649635,0.241299304,2000,Hydrobiidae
,2020,,,HC,,2,Formalin,Salinator,35,NA,3.9257,2.1568,0.4564,0.549405202,0.211609792,0.116259521,2000,Salinator
,2020,,,HC,,3,Formalin,Hiatula,1,NA,0.0791,0.0213,0.0279,0.269279393,1.309859155,0.352718078,2000,Hiatula alba
,2020,,,HC,,3,Formalin,Hydrobiidae,11,NA,0.1009,0.0869,4e-4,0.861248761,0.004602992,0.003964321,2000,Hydrobiidae
,2020,,,HC,,3,Formalin,Oligochaeta,1,NA,4e-4,5e-4,1.277,1.25,2554,3192.5,2000,Oligochaeta
,2020,,,HC,,3,Formalin,Salinator,80,NA,12.661,6.7065,0.019,0.529697496,0.002833072,0.001500671,2000,Salinator
,2020,,,HC,,4,Formalin,Arthritica,3,NA,0.0151,0.0103,0.0022,0.682119205,0.213592233,0.145695364,2000,Arthritica
,2020,,,HC,,4,Formalin,Hydrobiidae,23,NA,0.2016,0.17525,0.0626,0.869295635,0.357203994,0.310515873,2000,Hydrobiidae
,2020,,,HC,,4,Formalin,Paragrapsus,1,NA,0.0173,0.003,0.0019,0.173410405,0.633333333,0.10982659,2000,Paragrapsus
,2020,,,HC,,4,Formalin,Phyllodoce,19,NA,0.6896,0.0997,0.0747,0.144576566,0.749247743,0.108323666,2000,Phyllodoce
,2020,,,HC,,4,Formalin,Salinator,32,NA,4.1836,2.3115,0.5189,0.552514581,0.224486264,0.124031934,2000,Salinator
,2020,,,HC,,4,Formalin,Simplisetia,1,NA,5e-4,4e-4,2e-4,0.8,0.5,0.4,2000,Simplisetia
,2020,,,HC,,5,Formalin,Arthritica,1,NA,0.001,5.5e-4,2e-4,0.55,0.363636364,0.2,2000,Arthritica
,2020,,,HC,,5,Formalin,Capitella,2,NA,0.0034,5e-4,2e-4,0.147058824,0.4,0.058823529,2000,Capitella
,2020,,,HC,,5,Formalin,Hiatula,1,NA,0.3224,0.08955,0.0047,0.277760546,0.052484645,0.014578164,2000,Hiatula alba
,2020,,,HC,,5,Formalin,Hydrobiidae,4,NA,0.0399,0.0283,0.025,0.709273183,0.883392226,0.626566416,2000,Hydrobiidae
,2020,,,HC,,5,Formalin,Nephtys,1,NA,0.1796,0.03175,0.0086,0.176781737,0.270866142,0.047884187,2000,Nephtys
,2020,,,HC,,5,Formalin,Paragrapsus,2,NA,0.0482,0.01295,0.0725,0.268672199,5.598455598,1.504149378,2000,Paragrapsus
,2020,,,HC,,5,Formalin,Salinator,11,NA,0.5256,0.2808,0.058,0.534246575,0.206552707,0.110350076,2000,Salinator
,2020,,,NM,,1,Formalin,Arthritica,2,NA,0.0084,0.00655,0.0033,0.779761905,0.503816794,0.392857143,500,Arthritica
,2020,,,NM,,1,Formalin,Capitella,325,NA,0.1625,0.0287,0.0227,0.176615385,0.790940767,0.139692308,500,Capitella
,2020,,,NM,,1,Formalin,Simplisetia,1,NA,0.104,0.0158,0.0173,0.151923077,1.094936709,0.166346154,500,Simplisetia
,2020,,,NM,,2,Formalin,Capitella,239,NA,0.1708,0.0277,0.0228,0.162177986,0.823104693,0.133489461,500,Capitella
,2020,,,NM,,3,Formalin,Capitella,363,NA,0.3106,0.0534,0.0387,0.171925306,0.724719101,0.124597553,500,Capitella
,2020,,,NM,,3,Formalin,Salinator,1,NA,0.011,0.00955,0.005,0.868181818,0.523560209,0.454545455,500,Salinator
,2020,,,NM,,3,Formalin,Simplisetia,3,NA,0.074,0.0121,0.0106,0.163513514,0.876033058,0.143243243,500,Simplisetia
,2020,,,NM,,4,Formalin,Arthritica,11,NA,0.0376,0.03205,0.0085,0.852393617,0.265210608,0.22606383,500,Arthritica
,2020,,,NM,,4,Formalin,Capitella,472,NA,0.2564,0.03905,0.0336,0.152301092,0.860435339,0.131045242,500,Capitella
,2020,,,NM,,4,Formalin,Salinator,4,NA,0.0591,0.03345,0.008,0.565989848,0.23916293,0.13536379,500,Salinator
,2020,,,NM,,4,Formalin,Simplisetia,2,NA,0.0022,6e-4,4e-4,0.272727273,0.666666667,0.181818182,500,Simplisetia
,2020,,,NM,,4,Formalin,Spisula,1,NA,0.1058,0.0178,0.0123,0.168241966,0.691011236,0.116257089,500,Spisula
,2020,,,NM,,5,Formalin,Arthritica,1,NA,0.0021,0.00225,0.001,1.071428571,0.444444444,0.476190476,500,Arthritica
,2020,,,NM,,5,Formalin,Capitella,343,NA,0.2294,0.0345,0.0294,0.150392328,0.852173913,0.128160418,500,Capitella
,2020,,,NM,,5,Formalin,Simplisetia,1,NA,0.0929,0.01105,0.0105,0.118945102,0.950226244,0.113024758,500,Simplisetia
,2020,,,NM,,1,Formalin,Capitella,39,NA,0.0253,0.0045,0.0038,0.177865613,0.844444444,0.150197628,2000,Capitella
,2020,,,NM,,1,Formalin,Salinator,2,NA,0.0286,0.0208,0.0078,0.727272727,0.375,0.272727273,2000,Salinator
,2020,,,NM,,1,Formalin,Simplisetia,2,NA,0.0708,0.0096,0.0089,0.13559322,0.927083333,0.125706215,2000,Simplisetia
,2020,,,NM,,1,Formalin,Spisula,1,NA,0.0953,0.0114,0.0101,0.119622246,0.885964912,0.105981112,2000,Spisula
,2020,,,NM,,2,Formalin,Capitella,9,NA,0.005,0.00225,0.0017,0.45,0.755555556,0.34,2000,Capitella
,2020,,,NM,,2,Formalin,Salinator,1,NA,0.0113,0.00855,0.0039,0.756637168,0.456140351,0.345132743,2000,Salinator
,2020,,,NM,,2,Formalin,Simplisetia,1,NA,0.0155,0.00265,0.0023,0.170967742,0.867924528,0.148387097,2000,Simplisetia
,2020,,,NM,,3,Formalin,Capitella,17,NA,0.0072,0.0012,0.0012,0.166666667,1,0.166666667,2000,Capitella
,2020,,,NM,,4,Formalin,Capitella,2,NA,0.0011,3.5e-4,3e-4,0.318181818,0.857142857,0.272727273,2000,Capitella
,2020,,,NM,,4,Formalin,Salinator,1,NA,0.0095,0.00525,0.0019,0.552631579,0.361904762,0.2,2000,Salinator
,2020,,,NM,,4,Formalin,Simplisetia,1,NA,0.0247,0.00505,0.0045,0.204453441,0.891089109,0.182186235,2000,Simplisetia
,2020,,,NM,,5,Formalin,Capitella,2,NA,0.0011,6.5e-4,3e-4,0.590909091,0.461538462,0.272727273,2000,Capitella
,2020,,,NM,,5,Formalin,Simplisetia,1,NA,0.0113,0.00115,0.0011,0.101769912,0.956521739,0.097345133,2000,Simplisetia
,2020,,,PP,,1,Formalin,Arthritica,24,NA,0.0417,0.0227,7e-4,0.544364508,0.030837004,0.016786571,500,Arthritica
,2020,,,PP,,1,Formalin,Boccardiella,1,NA,0.0013,5e-4,5e-4,0.384615385,1,0.384615385,500,Boccardiella
,2020,,,PP,,1,Formalin,Capitella,161,NA,0.3373,0.0532,0.0364,0.157723095,0.684210526,0.107915802,500,Capitella
,2020,,,PP,,1,Formalin,Oligochaeta,3,NA,0.001,1e-4,6e-4,0.1,6,0.6,500,Oligochaeta
,2020,,,PP,,1,Formalin,Simplisetia,129,NA,0.5939,0.1084,0.0561,0.18252231,0.517527675,0.094460347,500,Simplisetia
,2020,,,PP,,2,Formalin,Arthritica,173,NA,0.2274,0.1644,0.0582,0.722955145,0.354014599,0.255936675,500,Arthritica
,2020,,,PP,,2,Formalin,Capitella,139,NA,0.3269,0.0339,0.0238,0.103701438,0.702064897,0.072805139,500,Capitella
,2020,,,PP,,2,Formalin,Hydrobiidae,2,NA,0.0198,0.0126,0.0012,0.636363636,0.095238095,0.060606061,500,Hydrobiidae
,2020,,,PP,,2,Formalin,Oligochaeta,2,NA,0.0013,3e-4,3e-4,0.230769231,1,0.230769231,500,Oligochaeta
,2020,,,PP,,2,Formalin,Salinator,1,NA,6e-4,2e-4,0.0011,0.333333333,5.5,1.833333333,500,Salinator
,2020,,,PP,,2,Formalin,Simplisetia,273,NA,1.7846,0.4581,0.2743,0.256696178,0.598777559,0.153703911,500,Simplisetia
,2020,,,PP,,3,Formalin,Arthritica,148,NA,0.2328,0.177,0.0563,0.760309278,0.318079096,0.241838488,500,Arthritica
,2020,,,PP,,3,Formalin,Capitella,162,NA,0.1072,0.0178,0.0091,0.166044776,0.511235955,0.08488806,500,Capitella
,2020,,,PP,,3,Formalin,Hydrobiidae,48,NA,0.1205,0.0828,0.0279,0.687136929,0.336956522,0.23153527,500,Hydrobiidae
,2020,,,PP,,3,Formalin,Salinator,12,NA,0.6109,0.4218,0.1783,0.690456703,0.422712186,0.291864462,500,Salinator
,2020,,,PP,,3,Formalin,Simplisetia,93,NA,0.9213,0.1881,0.0777,0.204168023,0.41307815,0.084337349,500,Simplisetia
,2020,,,PP,,4,Formalin,Arthritica,206,NA,0.233,0.1192,0.0228,0.511587983,0.191275168,0.097854077,500,Arthritica
,2020,,,PP,,4,Formalin,Boccardiella,1,NA,7e-4,3e-4,3e-4,0.428571429,1,0.428571429,500,Boccardiella
,2020,,,PP,,4,Formalin,Capitella,168,NA,0.2267,0.0387,0.0248,0.17071019,0.640826873,0.109395677,500,Capitella
,2020,,,PP,,4,Formalin,Hydrobiidae,11,NA,0.0149,0.005,0.0014,0.33557047,0.28,0.093959732,500,Hydrobiidae
,2020,,,PP,,4,Formalin,Salinator,5,NA,0.0043,0.002,0.0011,0.465116279,0.55,0.255813953,500,Salinator
,2020,,,PP,,4,Formalin,Simplisetia,283,NA,2.1809,0.4238,0.2049,0.194323444,0.483482775,0.093952038,500,Simplisetia
,2020,,,PP,,5,Formalin,Arthritica,147,NA,0.2116,0.1189,0.0213,0.561909263,0.179142136,0.100661626,500,Arthritica
,2020,,,PP,,5,Formalin,Capitella,116,NA,0.1417,0.0254,0.0156,0.179251941,0.614173228,0.110091743,500,Capitella
,2020,,,PP,,5,Formalin,Hydrobiidae,2,NA,0.0015,5e-4,2e-4,0.333333333,0.4,0.133333333,500,Hydrobiidae
,2020,,,PP,,5,Formalin,Salinator,1,NA,0.0011,4e-4,2e-4,0.363636364,0.5,0.181818182,500,Salinator
,2020,,,PP,,5,Formalin,Simplisetia,285,NA,2.4187,0.4728,0.223,0.195476909,0.471658206,0.092198288,500,Simplisetia
,2020,,,PP,,1,Formalin,Arthritica,3,NA,0.0038,0.00195,2e-4,0.513157895,0.102564103,0.052631579,2000,Arthritica
